['73', 'Mis\xe9rables, Les (1995)', 'Drama|Musical'] 4.81186865368
['76', 'Screamers (1995)', 'Sci-Fi|Thriller'] 5.0
['77', 'Nico Icon (1995)', 'Documentary'] 5.0
['81', "Things to Do in Denver when You're Dead (1995)", 'Crime|Drama|Romance'] 5.2468659731
['83', 'Once Upon a Time... When We Were Colored (1995)', 'Drama'] 5.0
['85', 'Angels and Insects (1995)', 'Drama|Romance'] 6.0
['86', 'White Squall (1996)', 'Adventure|Drama'] 4.87241482953
['88', 'Black Sheep (1996)', 'Comedy'] 5.0
['89', 'Nick of Time (1995)', 'Action|Thriller'] 4.9746198619
['94', 'Beautiful Girls (1996)', 'Drama'] 6.0
['95', 'Broken Arrow (1996)', 'Action|Thriller'] 5.16494329085
['99', 'Heidi Fleiss: Hollywood Madam (1995)', 'Documentary'] 6.0
['101', 'Bottle Rocket (1996)', 'Comedy'] 4.99652854275
['104', 'Happy Gilmore (1996)', 'Comedy'] 5.34219268017
['105', 'Bridges of Madison County, The (1995)', 'Drama|Romance'] 5.0
['107', 'Muppet Treasure Island (1996)', 'Adventure|Children|Comedy|Musical'] 5.67754632402
['108', 'Catwalk (1995)', 'Documentary'] 6.0
['110', 'Braveheart (1995)', 'Action|Drama|War'] 5.44874646463
['111', 'Taxi Driver (1976)', 'Drama|Thriller'] 5.24916125957
['112', 'Rumble in the Bronx (1995)', 'Action|Adventure|Crime'] 4.95802071003
['113', 'Before and After (1996)', 'Drama|Mystery'] 5.0
['117', "Young Poisoner's Handbook, The (1995)", 'Crime'] 5.0
['122', 'Boomerang (1992)', 'Comedy|Romance'] 5.0
['123', 'Chungking Express (1994)', 'Drama|Mystery|Romance'] 5.88199706774
['124', "Star Maker, The (Uomo delle stelle, L') (1995)", 'Drama'] 5.0
['126', 'NeverEnding Story III, The (1994)', 'Adventure|Children|Fantasy'] 4.12000544556
['135', 'Down Periscope (1996)', 'Comedy'] 4.0
['140', 'Up Close and Personal (1996)', 'Drama|Romance'] 5.24225901038
['141', 'Birdcage, The (1996)', 'Comedy'] 5.0
['144', 'Brothers McMullen, The (1995)', 'Comedy'] 5.98137802287
['145', 'Bad Boys (1995)', 'Action'] 5.05046552749
['147', 'Basketball Diaries, The (1995)', 'Drama'] 4.7632192226
['149', 'Amateur (1994)', 'Crime|Drama|Thriller'] 6.0
['150', 'Apollo 13 (1995)', 'Drama'] 5.45473189168
['151', 'Rob Roy (1995)', 'Drama|Romance|War'] 5.1056004738
['152', 'Addiction, The (1995)', 'Horror'] 7.0
['153', 'Batman Forever (1995)', 'Action|Adventure|Comedy|Crime'] 4.78482967297
['155', 'Beyond Rangoon (1995)', 'Drama|War'] 5.0
['156', 'Blue in the Face (1995)', 'Comedy'] 6.43391870138
['157', 'Canadian Bacon (1994)', 'Comedy|War'] 5.0
['158', 'Casper (1995)', 'Adventure|Children'] 4.71356774762
['160', 'Congo (1995)', 'Action|Adventure|Mystery|Sci-Fi'] 4.62275701472
['161', 'Crimson Tide (1995)', 'Drama|Thriller|War'] 5.36518990844
['162', 'Crumb (1994)', 'Documentary'] 5.50117755978
['163', 'Desperado (1995)', 'Action|Romance|Thriller'] 4.94406355683
['164', 'Devil in a Blue Dress (1995)', 'Crime|Film-Noir|Mystery|Thriller'] 5.40504778554
['165', 'Die Hard: With a Vengeance (1995)', 'Action|Thriller'] 5.12682499009
['168', 'First Knight (1995)', 'Action|Adventure|Drama|Romance'] 5.43684252919
['169', 'Free Willy 2: The Adventure Home (1995)', 'Adventure|Children|Drama'] 5.0
['170', 'Hackers (1995)', 'Action|Crime|Thriller'] 5.02827823717
['172', 'Johnny Mnemonic (1995)', 'Action|Sci-Fi|Thriller'] 5.00688471322
['173', 'Judge Dredd (1995)', 'Action|Adventure|Sci-Fi'] 4.66009805906
['175', 'Kids (1995)', 'Drama'] 6.0
['176', 'Living in Oblivion (1995)', 'Comedy'] 5.0
['177', 'Lord of Illusions (1995)', 'Horror'] 5.0
['180', 'Mallrats (1995)', 'Comedy'] 4.99654433172
['183', 'Mute Witness (1994)', 'Thriller'] 5.0
['185', 'Net, The (1995)', 'Sci-Fi|Thriller'] 5.18630490819
['188', 'Prophecy, The (1995)', 'Horror'] 5.27495423186
['196', 'Species (1995)', 'Horror|Sci-Fi'] 4.87174006809
['198', 'Strange Days (1995)', 'Action|Crime|Sci-Fi'] 5.09297914427
['199', 'Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)', 'Drama|Musical'] 5.0
['202', 'Total Eclipse (1995)', 'Drama|Romance'] 5.0
['203', 'To Wong Foo, Thanks for Everything! Julie Newmar (1995)', 'Comedy'] 4.0
['204', 'Under Siege 2: Dark Territory (1995)', 'Action'] 4.86193409616
['206', 'Unzipped (1995)', 'Documentary'] 6.0
['207', 'Walk in the Clouds, A (1995)', 'Drama|Romance'] 4.8771070662
['208', 'Waterworld (1995)', 'Action|Adventure'] 4.79320050532
['210', 'Wild Bill (1995)', 'Western'] 5.40937618584
['213', 'Burnt By the Sun (Utomlyonnye solntsem) (1994)', 'Drama'] 4.4574397588
['214', 'Before the Rain (Pred dozhdot) (1994)', 'Drama'] 5.0
['216', 'Billy Madison (1995)', 'Comedy'] 5.04255413225
['217', 'Babysitter, The (1995)', 'Drama|Thriller'] 5.04905714135
['222', 'Circle of Friends (1995)', 'Drama|Romance'] 5.0
['223', 'Clerks (1994)', 'Comedy'] 5.18017672439
['224', 'Don Juan DeMarco (1995)', 'Comedy|Drama|Romance'] 5.0
['225', 'Disclosure (1994)', 'Drama|Thriller'] 5.0
['227', 'Drop Zone (1994)', 'Action'] 4.67870066058
['229', 'Death and the Maiden (1994)', 'Drama|Thriller'] 5.87858390648
['230', 'Dolores Claiborne (1994)', 'Drama|Thriller'] 4.95526321514
['231', 'Dumb & Dumber (1994)', 'Comedy'] 4.97299141375
['232', 'Eat Drink Man Woman (1994)', 'Comedy|Drama'] 4.62572082402
['233', 'Exotica (1994)', 'Drama'] 5.09860328474
['235', 'Ed Wood (1994)', 'Comedy|Drama'] 4.69147501478
['236', 'French Kiss (1995)', 'Comedy|Romance'] 4.79590785136
['237', 'Forget Paris (1995)', 'Comedy|Romance'] 5.0
['239', 'Goofy Movie, A (1995)', 'Animation|Children|Comedy|Romance'] 6.0
['246', 'Hoop Dreams (1994)', 'Documentary'] 5.17811302623
['247', 'Heavenly Creatures (1994)', 'Drama|Fantasy|Romance|Thriller'] 5.53155413071
['249', 'Immortal Beloved (1994)', 'Drama|Romance'] 5.41475099181
['252', 'I.Q. (1994)', 'Comedy|Romance'] 4.98635036886
['253', 'Interview with the Vampire (1994)', 'Drama|Horror'] 4.82650098265
['256', 'Junior (1994)', 'Comedy|Sci-Fi'] 5.0
['257', 'Just Cause (1995)', 'Mystery|Thriller'] 4.65162248409
['258', "Kid in King Arthur's Court, A (1995)", 'Adventure|Children|Comedy|Fantasy|Romance'] 5.0
['259', 'Kiss of Death (1995)', 'Crime|Drama|Thriller'] 4.85514631841
['260', 'Star Wars: Episode IV - A New Hope (1977)', 'Action|Adventure|Fantasy|Sci-Fi'] 5.49709897089
['261', 'Little Women (1994)', 'Drama'] 5.0
['265', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'Drama|Romance'] 5.14996274841
['266', 'Legends of the Fall (1994)', 'Drama|Romance|War|Western'] 5.29154569312
['270', 'Love Affair (1994)', 'Drama|Romance'] 5.0
['271', 'Losing Isaiah (1995)', 'Drama'] 5.0
['272', 'Madness of King George, The (1994)', 'Drama'] 5.26371609128
['273', "Mary Shelley's Frankenstein (1994)", 'Drama|Horror'] 5.0
['276', 'Milk Money (1994)', 'Comedy|Romance'] 5.0
['277', 'Miracle on 34th Street (1994)', 'Drama'] 5.54802768979
['280', 'Murder in the First (1995)', 'Drama|Thriller'] 5.47281422738
['282', 'Nell (1994)', 'Drama'] 5.0
['283', 'New Jersey Drive (1995)', 'Crime|Drama'] 5.0
['288', 'Natural Born Killers (1994)', 'Action|Thriller'] 5.29296618324
['289', 'Only You (1994)', 'Comedy|Romance'] 6.0
['290', 'Once Were Warriors (1994)', 'Crime|Drama'] 5.39926595192
['292', 'Outbreak (1995)', 'Action|Drama|Thriller'] 4.80382237501
['293', 'Professional, The (a.k.a. Leon: The Professional) (1994)', 'Crime|Drama|Romance|Thriller'] 5.21356351502
['296', 'Pulp Fiction (1994)', 'Crime|Drama'] 5.45456070958
['300', 'Quiz Show (1994)', 'Drama'] 5.2063734501
['303', 'Quick and the Dead, The (1995)', 'Action|Adventure|Western'] 4.59591356785
['304', 'Roommates (1995)', 'Comedy|Drama'] 5.0
['306', 'Three Colors: Red (1994)', 'Drama'] 5.80543373507
['307', 'Three Colors: Blue (1993)', 'Drama'] 5.42054421025
['308', 'Three Colors: White (1994)', 'Drama'] 5.0
['313', 'Swan Princess, The (1994)', 'Animation|Children'] 5.8445615848
['314', 'Secret of Roan Inish, The (1994)', 'Drama'] 5.58535694181
['315', 'Specialist, The (1994)', 'Action'] 4.51534282507
['316', 'Stargate (1994)', 'Action|Adventure|Sci-Fi'] 4.97966316189
['317', 'Santa Clause, The (1994)', 'Children|Comedy|Fantasy'] 4.86273455983
['318', 'Shawshank Redemption, The (1994)', 'Drama'] 5.48023572647
['319', 'Shallow Grave (1994)', 'Thriller'] 5.14365847696
['320', 'Suture (1993)', 'Film-Noir|Thriller'] 6.0
['322', 'Swimming with Sharks (1995)', 'Comedy|Drama'] 6.0
['324', 'Sum of Us, The (1994)', 'Comedy'] 4.0
['326', 'To Live (Huozhe) (1994)', 'Drama'] 5.0
['327', 'Tank Girl (1995)', 'Action|Comedy|Musical|Sci-Fi'] 5.03555441819
['328', 'Tales From the Crypt Presents: Demon Knight (1995)', 'Horror'] 5.0
['329', 'Star Trek: Generations (1994)', 'Action|Adventure|Sci-Fi'] 4.94319184432
['333', 'Tommy Boy (1995)', 'Comedy'] 5.04818156405
['335', 'Underneath, The (1995)', 'Mystery|Thriller'] 6.0
['337', "What's Eating Gilbert Grape (1993)", 'Drama'] 5.0
['338', 'Virtuosity (1995)', 'Sci-Fi|Thriller'] 5.14596554515
['339', 'While You Were Sleeping (1995)', 'Comedy|Romance'] 4.90699617578
['340', 'War, The (1994)', 'Adventure|Drama'] 4.51661149301
['342', "Muriel's Wedding (1994)", 'Comedy|Romance'] 5.0
['344', 'Ace Ventura: Pet Detective (1994)', 'Comedy'] 5.06087352796
['345', 'Adventures of Priscilla, Queen of the Desert, The (1994)', 'Comedy|Drama'] 4.18021743947
['348', 'Bullets Over Broadway (1994)', 'Comedy'] 5.13557136847
['349', 'Clear and Present Danger (1994)', 'Action|Adventure|Thriller'] 4.98940193758
['350', 'Client, The (1994)', 'Drama|Mystery|Thriller'] 5.1772528369
['351', 'Corrina, Corrina (1994)', 'Comedy|Drama|Romance'] 5.0
['353', 'Crow, The (1994)', 'Action|Romance|Thriller'] 5.21142585497
['354', 'Cobb (1994)', 'Drama'] 5.0
['356', 'Forrest Gump (1994)', 'Comedy|Romance|War'] 5.2828912995
['357', 'Four Weddings and a Funeral (1994)', 'Comedy|Romance'] 5.06716622341
['358', 'Higher Learning (1995)', 'Drama'] 5.94033442072
['360', 'I Love Trouble (1994)', 'Action|Comedy'] 5.0
['361', 'It Could Happen to You (1994)', 'Drama|Romance'] 4.0
['362', 'Jungle Book, The (1994)', 'Adventure|Children|Romance'] 5.16480438627
['364', 'Lion King, The (1994)', 'Animation|Children|Musical'] 5.18188489808
['366', "Wes Craven's New Nightmare (1994)", 'Horror'] 5.0
['367', 'Mask, The (1994)', 'Comedy|Crime|Fantasy'] 4.90582463316
['368', 'Maverick (1994)', 'Action|Comedy|Western'] 4.98023160378
['370', 'Naked Gun 33 1/3: The Final Insult (1994)', 'Comedy'] 4.92477601777
['373', 'Red Rock West (1992)', 'Thriller'] 5.15815594041
['376', 'River Wild, The (1994)', 'Action|Thriller'] 5.14402333858
['377', 'Speed (1994)', 'Action|Romance|Thriller'] 5.06952824954
['379', 'Timecop (1994)', 'Action|Sci-Fi'] 4.88455050985
['380', 'True Lies (1994)', 'Action|Adventure|Comedy|Romance'] 5.07474846183
['381', 'When a Man Loves a Woman (1994)', 'Drama'] 5.0
['382', 'Wolf (1994)', 'Drama|Horror'] 4.92506080461
['383', 'Wyatt Earp (1994)', 'Western'] 4.81550191129
['385', 'Man of No Importance, A (1994)', 'Drama'] 6.0
['387', 'Low Down Dirty Shame, A (1994)', 'Action|Comedy'] 5.0
['390', 'Faster Pussycat! Kill! Kill! (1965)', 'Action|Comedy|Drama'] 4.0
['391', "Jason's Lyric (1994)", 'Crime|Drama'] 5.0
['392', 'Secret Adventures of Tom Thumb, The (1993)', 'Adventure|Children'] 5.0
['394', 'Coldblooded (1995)', 'Action'] 6.0
['405', 'Highlander III: The Sorcerer (1994)', 'Action|Sci-Fi'] 4.9526272872
['407', 'In the Mouth of Madness (1995)', 'Horror|Thriller'] 5.61343048873
['408', '8 Seconds (1994)', 'Drama'] 5.0
['410', 'Addams Family Values (1993)', 'Comedy'] 5.0
['412', 'Age of Innocence, The (1993)', 'Drama'] 5.0128330458
['413', 'Airheads (1994)', 'Comedy'] 4.0
['418', 'Being Human (1993)', 'Drama'] 4.0
['420', 'Beverly Hills Cop III (1994)', 'Action|Comedy'] 5.0
['421', 'Black Beauty (1994)', 'Adventure|Children'] 5.79907475627
['423', 'Blown Away (1994)', 'Action|Thriller'] 4.7490090405
['426', 'Body Snatchers (1993)', 'Horror|Sci-Fi|Thriller'] 4.50898931554
['427', 'Boxing Helena (1993)', 'Mystery|Romance|Thriller'] 5.0
['428', 'Bronx Tale, A (1993)', 'Drama'] 5.89796266188
['431', "Carlito's Way (1993)", 'Crime|Drama'] 4.41557339995
['432', "City Slickers II: The Legend of Curly's Gold (1994)", 'Comedy|Western'] 4.0
['433', 'Clean Slate (1994)', 'Comedy'] 4.0
['434', 'Cliffhanger (1993)', 'Action|Adventure|Crime'] 4.82680441601
['435', 'Coneheads (1993)', 'Comedy|Sci-Fi'] 5.1082388408
['436', 'Color of Night (1994)', 'Drama|Thriller'] 5.0
['440', 'Dave (1993)', 'Comedy|Romance'] 4.75499500747
['441', 'Dazed and Confused (1993)', 'Comedy'] 5.0514129887
['442', 'Demolition Man (1993)', 'Action|Sci-Fi'] 4.86972473088
['446', 'Farewell My Concubine (1993)', 'Drama|Romance'] 5.73051095718
['447', 'Favor, The (1994)', 'Comedy|Romance'] 5.0
['449', 'Fear of a Black Hat (1993)', 'Comedy'] 4.92706137094
['450', 'With Honors (1994)', 'Comedy|Drama'] 5.0
['451', 'Flesh and Bone (1993)', 'Drama|Mystery|Romance'] 5.11658738372
['454', 'Firm, The (1993)', 'Drama|Thriller'] 5.07144472095
['455', 'Free Willy (1993)', 'Adventure|Children|Drama'] 4.83710285152
['456', 'Fresh (1994)', 'Drama'] 5.0
['457', 'Fugitive, The (1993)', 'Action|Thriller'] 5.20030148269
['458', 'Geronimo: An American Legend (1993)', 'Drama|Western'] 4.0
['459', 'Getaway, The (1994)', 'Action'] 5.0
['464', 'Hard Target (1993)', 'Action|Adventure|Crime|Thriller'] 4.40266324037
['465', 'Heaven & Earth (1993)', 'Action|Drama|War'] 5.0
['466', 'Hot Shots! Part Deux (1993)', 'Action|Comedy|War'] 5.0
['468', 'Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)', 'Comedy|Romance'] 5.0
['471', 'Hudsucker Proxy, The (1994)', 'Comedy|Romance'] 5.0
['474', 'In the Line of Fire (1993)', 'Action|Thriller'] 4.85326063411
['475', 'In the Name of the Father (1993)', 'Drama'] 5.1239387676
['479', 'Judgment Night (1993)', 'Action'] 5.0
['480', 'Jurassic Park (1993)', 'Action|Adventure|Sci-Fi'] 5.10330595852
['481', 'Kalifornia (1993)', 'Drama|Thriller'] 5.32116490222
['482', 'Killing Zoe (1994)', 'Thriller'] 5.50537365631
['485', 'Last Action Hero (1993)', 'Action|Comedy'] 4.76242188919
['490', 'Malice (1993)', 'Thriller'] 4.29081534029
['491', 'Man Without a Face, The (1993)', 'Drama'] 5.58326135543
['492', 'Manhattan Murder Mystery (1993)', 'Comedy|Mystery'] 5.46210229564
['493', 'Menace II Society (1993)', 'Action|Crime|Drama'] 4.76279559835
['494', 'Executive Decision (1996)', 'Action|Thriller'] 4.85973456307
['497', 'Much Ado About Nothing (1993)', 'Comedy|Romance'] 4.67173076939
['499', 'Mr. Wonderful (1993)', 'Comedy|Romance'] 5.0
['500', 'Mrs. Doubtfire (1993)', 'Comedy'] 4.85493575904
['504', 'No Escape (1994)', 'Action|Sci-Fi'] 5.0
['507', 'Perfect World, A (1993)', 'Action|Drama'] 5.08546698123
['508', 'Philadelphia (1993)', 'Drama'] 4.97780958707
['509', 'Piano, The (1993)', 'Drama|Romance'] 5.67812236491
['511', 'Program, The (1993)', 'Action|Drama'] 5.15007745492
['512', "Robert A. Heinlein's The Puppet Masters (1994)", 'Horror|Sci-Fi'] 4.93458077533
['514', 'Ref, The (1994)', 'Comedy'] 4.83703495246
['515', 'Remains of the Day, The (1993)', 'Drama'] 4.25586695153
['516', 'Renaissance Man (1994)', 'Comedy|Drama|War'] 5.0
['517', 'Rising Sun (1993)', 'Action|Drama|Mystery'] 5.06583429186
['519', 'Robocop 3 (1993)', 'Sci-Fi|Thriller'] 5.0
['520', 'Robin Hood: Men in Tights (1993)', 'Comedy'] 5.0
['521', 'Romeo Is Bleeding (1993)', 'Crime|Thriller'] 5.0
['522', 'Romper Stomper (1992)', 'Action|Drama'] 5.20442594201
['523', 'Ruby in Paradise (1993)', 'Drama'] 5.0
['524', 'Rudy (1993)', 'Drama'] 5.37093961953
['527', "Schindler's List (1993)", 'Drama|War'] 5.40462589491
['529', 'Searching for Bobby Fischer (1993)', 'Drama'] 5.32636573781
['531', 'Secret Garden, The (1993)', 'Children|Drama'] 4.0
['532', 'Serial Mom (1994)', 'Comedy|Crime|Horror'] 5.42290120802
['533', 'Shadow, The (1994)', 'Action'] 5.0
['534', 'Shadowlands (1993)', 'Drama|Romance'] 4.44076174336
['536', 'Simple Twist of Fate, A (1994)', 'Drama'] 4.0
['537', 'Sirens (1994)', 'Comedy|Drama'] 6.0
['538', 'Six Degrees of Separation (1993)', 'Drama'] 5.88704811665
['539', 'Sleepless in Seattle (1993)', 'Comedy|Romance'] 5.28260607826
['541', 'Blade Runner (1982)', 'Film-Noir|Sci-Fi'] 5.41957494308
['543', 'So I Married an Axe Murderer (1993)', 'Comedy|Romance|Thriller'] 4.96014682931
['544', 'Striking Distance (1993)', 'Action'] 4.71828324624
['546', 'Super Mario Bros. (1993)', 'Action|Adventure|Children|Sci-Fi'] 4.34202165824
['547', 'Surviving the Game (1994)', 'Action|Adventure|Thriller'] 4.62371231797
['550', 'Threesome (1994)', 'Comedy|Romance'] 5.0
['551', 'Nightmare Before Christmas, The (1993)', 'Children|Comedy|Musical'] 5.01883071028
['552', 'Three Musketeers, The (1993)', 'Action|Adventure|Comedy'] 4.44597783847
['553', 'Tombstone (1993)', 'Western'] 5.1707835049
['555', 'True Romance (1993)', 'Action|Crime|Romance'] 5.37487083828
['556', 'War Room, The (1993)', 'Documentary'] 5.60839451912
['558', 'Pagemaster, The (1994)', 'Action|Adventure|Animation|Children|Fantasy'] 4.0396915771
['561', 'Killer (Bulletproof Heart) (1994)', 'Thriller'] 5.0
['562', 'Welcome to the Dollhouse (1995)', 'Comedy|Drama'] 5.39053913614
['563', 'Germinal (1993)', 'Drama'] 4.0
['564', 'Chasers (1994)', 'Comedy'] 5.0
['565', 'Cronos (1992)', 'Horror'] 5.0
['569', 'Little Big League (1994)', 'Children|Comedy'] 5.0
['574', 'Spanking the Monkey (1994)', 'Comedy|Drama'] 5.0
['577', 'Andre (1994)', 'Adventure|Children'] 5.0
['580', 'Princess Caraboo (1994)', 'Drama'] 5.0
['585', 'Brady Bunch Movie, The (1995)', 'Comedy'] 5.0
['586', 'Home Alone (1990)', 'Children|Comedy'] 5.92138464491
['587', 'Ghost (1990)', 'Comedy|Romance|Thriller'] 5.44418806259
['588', 'Aladdin (1992)', 'Animation|Children|Comedy|Musical'] 5.12377963093
['589', 'Terminator 2: Judgment Day (1991)', 'Action|Sci-Fi|Thriller'] 5.32322971037
['590', 'Dances with Wolves (1990)', 'Adventure|Drama|Western'] 4.97840170524
['592', 'Batman (1989)', 'Action|Adventure|Crime|Drama'] 5.00134456389
['593', 'Silence of the Lambs, The (1991)', 'Drama|Thriller'] 5.23409137946
['594', 'Snow White and the Seven Dwarfs (1937)', 'Animation|Children|Musical'] 5.0702622378
['595', 'Beauty and the Beast (1991)', 'Animation|Children|Musical'] 5.19300662171
['596', 'Pinocchio (1940)', 'Animation|Children'] 5.24361740099
['597', 'Pretty Woman (1990)', 'Comedy|Romance'] 5.41229711757
['598', 'Window to Paris (1994)', 'Comedy'] 5.0
['599', 'Wild Bunch, The (1969)', 'Western'] 5.60004003291
['600', 'Love and a .45 (1994)', 'Thriller'] 5.0
['605', 'One Fine Day (1996)', 'Drama|Romance'] 4.91286842396
['608', 'Fargo (1996)', 'Crime|Drama|Thriller'] 5.34695740799
['609', 'Homeward Bound II: Lost in San Francisco (1996)', 'Adventure|Children'] 4.0
['610', 'Heavy Metal (1981)', 'Action|Adventure|Animation|Horror|Sci-Fi'] 5.08321858282
['611', 'Hellraiser: Bloodline (1996)', 'Action|Horror|Sci-Fi'] 4.35416119294
['615', 'Bread and Chocolate (Pane e cioccolata) (1973)', 'Drama'] 5.0
['616', 'Aristocats, The (1970)', 'Animation|Children'] 4.13198895802
['627', 'Last Supper, The (1995)', 'Drama|Thriller'] 5.51484581322
['628', 'Primal Fear (1996)', 'Drama|Thriller'] 5.14176713632
['635', 'Family Thing, A (1996)', 'Comedy|Drama'] 5.0
['647', 'Courage Under Fire (1996)', 'Drama|War'] 4.87339922472
['648', 'Mission: Impossible (1996)', 'Action|Adventure|Mystery'] 4.95915527175
['653', 'Dragonheart (1996)', 'Action|Adventure|Fantasy'] 4.74705816061
['661', 'James and the Giant Peach (1996)', 'Animation|Children|Musical'] 4.70255129543
['662', 'Fear (1996)', 'Thriller'] 6.0
['663', 'Kids in the Hall: Brain Candy (1996)', 'Comedy'] 5.0
['665', 'Underground (1995)', 'War'] 6.0
['668', 'Pather Panchali (1955)', 'Drama'] 6.0
['669', 'Aparajito (1956)', 'Drama'] 6.0
['670', 'World of Apu, The (Apur Sansar) (1959)', 'Drama'] 6.0
['671', 'Mystery Science Theater 3000: The Movie (1996)', 'Comedy|Sci-Fi'] 5.19599078158
['673', 'Space Jam (1996)', 'Adventure|Animation|Children|Comedy|Fantasy'] 4.32749881636
['674', 'Barbarella (1968)', 'Adventure|Sci-Fi'] 4.91597668079
['678', 'Some Folks Call It a Sling Blade (1993)', 'Drama|Thriller'] 5.49203671566
['680', 'Alphaville (1965)', 'Sci-Fi'] 5.0
['681', 'Clean Slate (Coup de Torchon) (1981)', 'Crime'] 5.0
['688', 'Operation Dumbo Drop (1995)', 'Action|Adventure|Comedy|War'] 5.0
['692', 'Solo (1996)', 'Action|Sci-Fi|Thriller'] 5.0
['694', 'Substitute, The (1996)', 'Action'] 4.55736734533
['695', 'True Crime (1995)', 'Mystery|Thriller'] 5.38116281198
['700', 'Angus (1995)', 'Comedy'] 5.0
['704', 'Quest, The (1996)', 'Action|Adventure'] 5.0
['707', 'Mulholland Falls (1996)', 'Crime|Film-Noir|Thriller'] 5.0
['708', 'Truth About Cats & Dogs, The (1996)', 'Comedy|Romance'] 5.0
['709', 'Oliver & Company (1988)', 'Animation|Children'] 5.0
['714', 'Dead Man (1995)', 'Western'] 5.08466304642
['718', 'Visitors, The (Les Visiteurs) (1993)', 'Comedy|Sci-Fi'] 4.0
['719', 'Multiplicity (1996)', 'Comedy'] 5.35715739237
['720', 'Wallace & Gromit: The Best of Aardman Animation (1996)', 'Animation'] 5.24684987331
['724', 'Craft, The (1996)', 'Drama|Horror'] 5.40482905345
['733', 'Rock, The (1996)', 'Action|Adventure|Thriller'] 5.2088081193
['735', 'Cemetery Man (Dellamorte Dellamore) (1994)', 'Comedy|Horror'] 5.0
['736', 'Twister (1996)', 'Action|Adventure|Romance|Thriller'] 5.03532241093
['737', 'Barb Wire (1996)', 'Action|Sci-Fi'] 4.62963568291
['741', 'Ghost in the Shell (Kokaku kidotai) (1995)', 'Animation|Sci-Fi'] 5.28249811209
